class,image_path
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1795.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1540.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2288.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1554.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1959.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1781.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30753_1577672017.939521.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00002_00022.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00013_00005.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1971.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1965.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1568.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00013_00011.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31316_1577672018.463122.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1030.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1583.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31303_1577672018.4531484.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00020_00017.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1756.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00020_00003.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1742.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1597.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00031_00024.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1024.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2263.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31239_1577672018.3923094.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2277.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00031_00018.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1018.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31332_1577672018.4760869.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1352.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00025_00018.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1187.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1839.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1434.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1420.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30969_1577672018.1519537.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1193.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1346.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00025_00024.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00034_00003.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1408.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1805.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1811.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00034_00017.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/188.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31191_1577672018.354412.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30972_1577672018.153949.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1144.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00028_00027.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/163.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00007_00011.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00007_00005.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/177.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2459.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1385.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00016_00022.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1150.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30612_1577672017.8128593.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2471.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1178.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2317.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2303.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31099_1577672018.274624.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2465.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1636.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31353_1577672018.4930408.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31310_1577672018.4591315.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30963_1577672018.146966.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1391.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31331_1577672018.475089.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00018_00029.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1622.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00018_00001.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00026_00010.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00009_00026.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31389_1577672018.5219636.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00026_00004.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00018_00015.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30630_1577672017.8318086.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00015_00002.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2129.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30900_1577672018.0841343.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30572_1577672017.776957.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00004_00025.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00015_00016.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2115.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00004_00019.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2101.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31077_1577672018.252683.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2117.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2103.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00015_00028.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00004_00027.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00015_00000.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30569_1577672017.7719674.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00015_00014.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31055_1577672018.2297447.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00009_00024.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00026_00012.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1608.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00018_00003.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00018_00017.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00026_00006.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00009_00018.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30584_1577672017.7899213.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1634.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1620.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2315.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00016_00008.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00028_00019.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2473.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30687_1577672017.8846667.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2467.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/149.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2301.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00007_00013.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2329.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/161.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1393.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00028_00025.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1146.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31380_1577672018.5139954.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1152.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00016_00020.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1387.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/175.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30485_1577672017.6742318.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00007_00007.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1807.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00034_00001.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00025_00026.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31091_1577672018.265648.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1378.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00034_00015.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1813.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1436.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31067_1577672018.2407155.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1185.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31137_1577672018.3105295.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1350.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31418_1577672018.5482304.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1344.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1191.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1422.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00034_00029.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2261.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30758_1577672017.9435086.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1768.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00020_00029.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30815_1577672017.9893882.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2275.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00020_00015.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1754.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1581.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1032.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1026.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30631_1577672017.8328054.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00031_00026.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2249.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1595.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1998.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00020_00001.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1740.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1973.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00013_00007.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00002_00020.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31207_1577672018.3673794.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31265_1577672018.4172425.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00013_00013.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1967.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30832_1577672018.007341.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1542.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1797.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30477_1577672017.6662524.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00002_00008.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1783.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30510_1577672017.6991618.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1556.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2063.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2077.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30810_1577672017.9844017.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00023_00009.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1218.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31435_1577672018.5612001.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30552_1577672017.754016.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00023_00021.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1230.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30885_1577672018.0701709.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00032_00006.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00032_00012.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/203.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1224.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00001_00014.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00001_00000.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00010_00027.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00001_00028.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2088.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30593_1577672017.7969012.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1580.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30617_1577672017.8178463.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2089.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31267_1577672018.4192388.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00001_00029.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30487_1577672017.676239.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00001_00001.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31139_1577672018.3125234.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30818_1577672017.9933767.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00010_00026.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00001_00015.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31405_1577672018.5359247.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00032_00013.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31367_1577672018.5040197.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1225.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30756_1577672017.9415147.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1231.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00023_00020.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1557.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00032_00007.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/216.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2076.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1219.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00023_00008.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2062.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00002_00009.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1782.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31059_1577672018.2327478.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1796.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1543.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30768_1577672017.9534843.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31431_1577672018.5582042.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30970_1577672018.1529503.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1966.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00013_00012.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00013_00006.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31142_1577672018.314528.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1972.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00002_00021.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00031_00027.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1027.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1741.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00020_00000.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1999.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2248.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1594.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1755.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00020_00014.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1033.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31417_1577672018.5472336.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2274.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00020_00028.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1769.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/2260.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31060_1577672018.2337344.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30871_1577672018.0552099.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1190.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1345.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31246_1577672018.3972964.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00034_00028.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1423.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1437.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1351.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31362_1577672018.500022.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1184.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1379.png
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31063_1577672018.2357304.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30583_1577672017.788923.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1812.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00034_00014.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_30609_1577672017.8098676.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00034_00000.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/1806.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/00025_00027.jpg
noentry,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/noentry/17_31300_1577672018.4501555.jpg
